name	taxRank	genomeSize	numReads	numUniqueReads	abundance
Finegoldia magna ATCC 29328	leaf	1986740	13	12	0
Shinella sp. HZN7	species	7354253	13	1	0
Bacteroides thetaiotaomicron	species	6293399	12	1	0
Bacteroides ovatus	species	6475296	12	0	0
Nocardia nova	species	8348532	12	0	0
Roseateles depolymerans	species	5681722	12	1	0
Shamonda virus	species	12104	12	4	0
Bacteroides thetaiotaomicron VPI-5482	leaf	6293399	12	0	0
Bacteroides ovatus V975	leaf	6475296	12	0	0
Rhodococcus sp. PBTS 2	species	5316948	12	12	0
Rhizobium	genus	6989816	11	0	0
Bacteroides fragilis	species	5308603	11	0	0
Corynebacterium	genus	2717615	11	10	0
Pediococcus damnosus	species	11570178	11	1	0
Yangia sp. CCB-MM3	species	5522061	11	11	0
Staphylococcus carnosus	species	2566424	10	10	0
Corynebacteriales	order	4604415	10	0	0
Alicycliphilus denitrificans BC	leaf	4835713	10	1	0
Streptomyces sp. RTd22	species	11142275	10	8	0
Promicromonosporaceae	family	3655364	9	0	0
Microbacteriaceae	family	3217613	9	0	0
Cedecea neteri	species	23867322	9	8	0
Human papillomavirus type 32	leaf	7961	9	8	0
Alicycliphilus denitrificans K601	leaf	5070751	9	0	0
Variovorax sp. PAMC 28711	species	4316152	9	0	1.06E-07
Porphyrobacter neustonensis	species	3090363	8	0	0
Variovorax	genus	6817856	8	0	0
Variovorax paradoxus	species	6817856	8	0	0
Delftia acidovorans	species	6767514	8	0	0
Altererythrobacter epoxidivorans	species	2786256	8	0	0
Kocuria flava	species	3638342	8	8	0
Altererythrobacter marensis	species	2885033	8	0	0
Human papillomavirus type 154	species	7286	8	5	0
Acinetobacter johnsonii XBB1	leaf	4081329	8	1	0
Lawsonella clevelandensis	species	3775705	8	0	0
Pseudomonas fluorescens	species	6526868	7	5	0
Streptomyces venezuelae	species	18089227	7	4	0
Cyanobium gracile PCC 6307	leaf	3342364	7	4	0
Streptomyces scabiei 87.22	leaf	10148695	7	7	0
Flammeovirgaceae bacterium 311	species	6665617	7	6	0
Acinetobacter sp. TTH0-4	species	2962453	7	0	0
Streptomyces albus	species	6841649	6	0	0
Stenotrophomonas maltophilia	species	4684682	6	1	0
Streptomyces albulus	species	9784577	6	0	0
Aminobacter aminovorans	species	6890726	6	4	0
Methylobacterium sp. 4-46	species	7737025	6	4	0
Streptomyces bingchenggensis BCW-1	leaf	11936683	6	6	0
Pseudonocardia sp. EC080625-04	species	6554452	6	2	0
Sorangium cellulosum So0157-2	leaf	14782125	6	6	0
Mitsuaria sp. 7	species	6085092	6	0	7.51E-08
Pseudonocardia sp. HH130630-07	species	6680451	6	2	0
Actinosynnema mirum	species	8248144	5	0	0
Comamonadaceae	family	5402391	5	1	0
Burkholderia ubonensis	species	7189071	5	4	0
Saccharothrix espanaensis	species	9360653	5	0	0
Corynebacterium camporealensis	species	2451810	5	1	0
Deinococcus radiodurans R1	leaf	6628921	5	2	0
Sinorhizobium medicae WSM419	leaf	6817576	5	4	0
Methylobacterium radiotolerans JCM 2831	leaf	6899110	5	2	0
Bacillus beveridgei	species	3582268	5	5	0
Corynebacterium glyciniphilum AJ 3170	leaf	3568218	5	5	0
Streptomyces albulus ZPM	leaf	9784577	5	0	0
Corynebacterium falsenii DSM 44353	leaf	2719616	5	3	0
Limnohabitans sp. 103DPR2	species	2948795	5	0	0
Pseudomonas putida	species	6146834	4	2	0
Pseudomonas stutzeri	species	4548207	4	2	0
Xanthomonas citri	species	17318955	4	0	0
Streptococcus anginosus	species	2089210	4	0	0
Bacillus thuringiensis	species	6849293	4	0	0
Sphingopyxis macrogoltabida	species	16800329	4	3	0
Streptomyces pactum	species	8180260	4	1	0
Streptococcus constellatus	species	1954077	4	0	0
Stenotrophomonas nitritireducens	species	4541729	4	0	0
Corynebacterium simulans	species	5336673	4	0	0
Tropheryma whipplei TW08/27	leaf	925938	4	0	0
Methylobacterium aquaticum	species	7557960	4	4	0
Arthrobacter sp. FB24	species	5070478	4	4	0
Streptomyces noursei ATCC 11455	leaf	9815884	4	3	0
Human papillomavirus type 53	leaf	7856	4	3	0
Salinispora arenicola CNS-205	leaf	5786361	4	2	0
Saccharopolyspora erythraea NRRL 2338	leaf	8212805	4	3	0
Streptomyces xiamenensis	species	5961401	4	3	0
Streptomyces sp. CNQ-509	species	8039333	4	2	0
Actinosynnema mirum DSM 43827	leaf	8248144	4	2	0
Streptomyces lividans TK24	leaf	8345283	4	4	0
Oligotropha carboxidovorans OM5	leaf	7641703	4	2	0
Zymomonas mobilis subsp. pomaceae ATCC 29192	leaf	2061413	4	3	0
Pseudomonas chlororaphis	species	6702062	4	2	0
Streptococcus intermedius JTH08	leaf	1933610	4	0	0
Micromonospora aurantiaca ATCC 27029	leaf	7025559	4	3	0
Bacillus sp. 1NLA3E	species	4815602	4	4	0
Novosphingobium sp. PP1Y	species	5313905	4	4	0
Amycolatopsis mediterranei S699	leaf	20483699	4	0	0
Hydrogenophaga sp. PBC	species	5232477	4	4	0
Streptococcus intermedius C270	leaf	1960728	4	0	0
Streptococcus intermedius B196	leaf	1996214	4	0	0
Plautia stali symbiont	species	4092852	4	0	0
Pseudonocardia sp. EC080619-01	species	7205934	4	0	0
Thermus sp. CCB_US3_UF1	species	2263488	4	4	0
Nocardia cyriacigeorgica GUH-2	leaf	6194645	4	0	0
Corallococcus coralloides DSM 2259	leaf	10080619	4	3	0
Streptomyces globisporus C-1027	leaf	7783599	4	4	0
Chania multitudinisentens RB-25	leaf	5488183	4	0	0
Methylobacterium sp. C1	species	6459145	4	1	0
Pantoea sp. PSNIH2	species	4967343	4	0	0
Pseudonocardia sp. EC080610-09	species	7131853	4	0	0
Stenotrophomonas sp. KCTC 12332	species	4541594	4	0	0
Archangium gephyra	species	12489432	3	1	0
Gluconobacter oxydans	species	3207017	3	1	0
Enterobacter cloacae	species	5160721	3	0	0
Acidipropionibacterium acidipropionici	species	3656170	3	0	0
Riemerella anatipestifer	species	2563329	3	0	0
Rhodovulum sulfidophilum	species	4347929	3	2	0
Nocardia farcinica	species	6292344	3	2	0
Streptomyces pristinaespiralis	species	8532592	3	2	0
Streptomyces sampsonii	species	7070328	3	3	0
Pseudoalteromonas luteoviolacea	species	18666577	3	0	0
Xanthomonas sacchari	species	5006106	3	2	0
Acinetobacter sp. ADP1	species	3598621	3	3	0
Cyanothece sp. PCC 7424	species	6554169	3	2	0
Achromobacter xylosoxidans	species	6745103	3	0	0
Legionella pneumophila subsp. pneumophila	subspecies	31068438	3	0	0
Streptomyces puniciscabiei	species	9698948	3	1	0
Escherichia albertii	species	4701875	3	2	0
Streptomyces avermitilis MA-4680 = NBRC 14893	leaf	9119895	3	2	0
Staphylococcus equorum	species	8544915	3	0	0
Synechococcus sp. JA-2-3B'a(2-13)	species	3046682	3	3	0
Azotobacter vinelandii DJ	leaf	5365318	3	0	0
Brevibacillus brevis NBRC 100599	leaf	6296436	3	3	0
Stigmatella aurantiaca DW4/3-1	leaf	10260756	3	3	0
Pseudomonas mendocina ymp	leaf	5072807	3	1	0
Rhodospirillum centenum SW	leaf	4355543	3	1	0
Bacteroides vulgatus ATCC 8482	leaf	5163189	3	0	0
Pseudonocardia sp. AL041005-10	species	6143341	3	0	0
Achromobacter xylosoxidans C54	leaf	6131060	3	0	0
Desulfarculus baarsii DSM 2075	leaf	3655731	3	3	0
Desulfovibrio africanus str. Walvis Bay	leaf	4200534	3	3	0
Intrasporangium calvum DSM 43043	leaf	4024382	3	2	0
Chryseobacterium sp. StRB126	species	5503743	3	3	0
Bacteroides dorei CL03T12C01	leaf	5310365	3	0	0
Ralstonia solanacearum Po82	leaf	5430263	3	0	0
Planococcus plakortidis	species	3261818	3	3	0
Pseudoxanthomonas spadix BD-a59	leaf	3452554	3	3	0
Amycolatopsis methanolica 239	leaf	7237391	3	3	0
Pantoea ananatis PA13	leaf	4867131	3	0	0
Pantoea ananatis LMG 5342	leaf	4908144	3	0	0
Klebsiella michiganensis	species	29869212	3	0	0
Blastococcus saxobsidens DD2	leaf	4875340	3	3	0
Streptomyces collinus Tu 365	leaf	8377286	3	2	0
Pseudomonas putida S12	leaf	6382434	3	0	0
Azospirillum humicireducens	species	3181617	3	1	0
Streptomyces sp. 769	species	10338286	3	0	0
Herbaspirillum hiltneri N3	leaf	4965474	3	0	0
Bradyrhizobium icense	species	8322773	3	3	0
Azotobacter vinelandii CA	leaf	5366370	3	0	0
Azotobacter vinelandii CA6	leaf	5323210	3	0	0
Myxococcus fulvus 124B02	leaf	11048835	3	3	0
Pseudomonas putida S13.1.2	leaf	6621848	3	2	0
Endomicrobium proavitum	species	1588979	3	3	0
Marinobacter salarius	species	4616532	3	0	0
Burkholderia vietnamiensis LMG 10929	leaf	6930496	3	2	0
Streptomyces sp. CCM_MD2014	species	8274043	3	0	0
Edwardsiella sp. EA181011	species	3934167	3	2	0
Pseudomonas sp. MRSN12121	species	6986763	3	1	0
Streptomyces sp. CFMR 7	species	8307279	3	3	0
Microbacterium sp. No. 7	species	4827965	3	3	0
Algibacter alginolytica	species	3994770	3	3	0
Burkholderia sp. OLGA172	species	8574890	3	3	0
Streptomyces sp. SAT1	species	7472530	3	2	0
Caulobacter	genus	4238499	2	0	0
Pseudomonas aeruginosa	species	6506218	2	1	0
Xanthomonas oryzae	species	17545599	2	0	0
Moraxella catarrhalis	species	1863286	2	0	0
Alcaligenes faecalis	species	4248684	2	2	0
[Enterobacter] aerogenes	species	5435727	2	0	0
Pantoea ananatis	species	4838981	2	0	0
Yersinia enterocolitica	species	4717877	2	2	0
Aeromonas veronii	species	4551783	2	1	0
Desulfovibrio vulgaris str. 'Miyazaki F'	leaf	4040304	2	2	0
Staphylococcus aureus	species	4189009	2	2	0
Enterococcus faecalis	species	2996992	2	2	0
Paenibacillus polymyxa	species	5942566	2	1	0
Trueperella pyogenes	species	2272494	2	0	0
Mycobacterium avium	species	6256976	2	2	0
Nocardiopsis dassonvillei	species	6543312	2	0	0
Alphapapillomavirus 12	species	8028	2	2	0
Xanthomonas albilineans	species	3852299	2	0	0
Clavibacter michiganensis subsp. sepedonicus	subspecies	3403786	2	1	0
Mycobacterium abscessus	species	7033472	2	2	0
Streptomyces lydicus	species	9300149	2	0	0
Xanthomonas oryzae pv. oryzae	leaf	49453627	2	0	0
Streptomyces griseochromogenes	species	10764674	2	1	0
Oxalobacteraceae	family	5445304	2	0	0
Pseudomonas monteilii	species	5972603	2	1	0
Burkholderia multivorans	species	10170089	2	1	0
Legionella pneumophila subsp. pascullei	subspecies	10220641	2	0	0
Streptomyces coelicolor A3(2)	leaf	9054847	2	1	0
Bordetella hinzii	species	9772861	2	0	0
Ralstonia mannitolilytica	species	9915295	2	0	0
Frankia casuarinae	species	5433628	2	2	0
Ensifer adhaerens	species	7267502	2	1	0
Pannonibacter phragmitetus	species	5669701	2	1	0
Aerococcus urinaehominis	species	1831400	2	2	0
Paraburkholderia fungorum	species	9058983	2	2	0
Paenibacillus borealis	species	8156808	2	1	0
Candidatus Baumannia cicadellinicola	species	686194	2	0	0
Rhodoferax ferrireducens	species	4969784	2	0	0
Trichodesmium erythraeum IMS101	leaf	7750108	2	1	0
Treponema denticola ATCC 35405	leaf	2843201	2	1	0
Ehrlichia ruminantium str. Welgevonden	leaf	3029332	2	0	0
Verrucosispora maris AB-18-032	leaf	6732271	2	0	0
Streptomyces hygroscopicus subsp. limoneus	subspecies	10537932	2	0	0
Kineococcus radiotolerans SRS30216 = ATCC BAA-149	leaf	4956672	2	2	0
Mycobacterium gilvum Spyr1	leaf	5783292	2	2	0
Collimonas pratensis	species	11315924	2	0	0
Leifsonia xyli subsp. xyli str. CTCB07	leaf	2584158	2	2	0
Renibacterium salmoninarum ATCC 33209	leaf	3155250	2	1	0
Gluconobacter oxydans 621H	leaf	2922384	2	0	0
Symbiobacterium thermophilum IAM 14863	leaf	3566135	2	1	0
Frankia inefficax	species	8815781	2	2	0
Enterobacter hormaechei subsp. steigerwaltii	subspecies	15295247	2	0	0
Polaribacter sp. MED152	species	2961474	2	1	0
Sideroxydans	genus	3003656	2	0	0
Rhodopseudomonas palustris BisA53	leaf	5505494	2	1	0
Rhodopseudomonas palustris HaA2	leaf	5331656	2	2	0
Paracoccus denitrificans PD1222	leaf	5236194	2	0	0
Shewanella loihica PV-4	leaf	4602594	2	2	0
Frankia alni ACN14a	leaf	7497934	2	0	0
Psychrobacter sp. PRwf-1	species	2995049	2	2	0
Marinobacter hydrocarbonoclasticus VT8	leaf	4779762	2	2	0
Pseudomonas putida F1	leaf	5959964	2	0	0
Alcanivorax borkumensis SK2	leaf	3120143	2	0	0
Acidovorax citrulli AAC00-1	leaf	5352772	2	2	0
Bacillus thuringiensis str. Al Hakam	leaf	10989993	2	2	0
Dyella thiooxydans	species	4227172	2	1	0
Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	leaf	6543312	2	0	0
Streptomyces griseus subsp. griseus NBRC 13350	leaf	8545929	2	1	0
Thermobispora bispora DSM 43833	leaf	4189976	2	2	0
Thermomonospora curvata DSM 43183	leaf	5639016	2	2	0
Beutenbergia cavernae DSM 12333	leaf	4669183	2	1	0
Heliobacterium modesticaldum Ice1	leaf	3075407	2	0	0
Desulfomicrobium baculatum DSM 4028	leaf	3942657	2	1	0
Thermobaculum terrenum ATCC BAA-798	leaf	3101581	2	1	0
Mycobacterium kansasii ATCC 12478	leaf	6577228	2	0	0
Asticcacaulis excentricus CB 48	leaf	4308776	2	0	0
Sideroxydans lithotrophicus ES-1	leaf	3003656	2	2	0
Cellulomonas fimi ATCC 484	leaf	4266344	2	2	0
Erwinia billingiae Eb661	leaf	5372268	2	2	0
Actinoplanes sp. N902-109	species	9228054	2	1	0
Halanaerobium hydrogeniformans	species	2613117	2	2	0
Limnohabitans	genus	0	2	0	0
Archaeoglobus veneficus SNP6	leaf	1901943	2	2	0
Riemerella anatipestifer ATCC 11845 = DSM 15868	leaf	4319208	2	0	0
Pantoea ananatis LMG 20103	leaf	4703373	2	0	0
[Clostridium] clariflavum DSM 19732	leaf	4897678	2	2	0
Pseudomonas fulva 12-X	leaf	4920769	2	1	0
Amycolatopsis mediterranei U32	leaf	10236715	2	0	0
Thermus oshimai JL-2	leaf	2401329	2	1	0
Desulfurococcus mucosus DSM 2162	leaf	1314639	2	2	0
Streptomyces sp. SirexAA-E	species	7414440	2	0	0
Cupriavidus sp. USMAA2-4	species	8698226	2	0	0
Treponema brennaborense DSM 12168	leaf	3055580	2	1	0
Niabella soli DSM 19437	leaf	4697343	2	2	0
Pantoea ananatis AJ13355	leaf	4877279	2	0	0
Rubrivivax gelatinosus IL144	leaf	5043253	2	1	0
Xanthomonas campestris pv. raphani 756C	leaf	4941214	2	2	0
Cupriavidus necator N-1	leaf	8480857	2	2	0
Streptococcus equi subsp. zooepidemicus ATCC 35246	leaf	2167264	2	2	0
Alcanivorax sp. NBRC 101098	species	3095417	2	0	0
Pseudothermotoga hypogea DSM 11164 = NBRC 106472	leaf	4330581	2	0	0
Lysinibacillus varians	species	4662822	2	2	0
Streptococcus sp. I-G2	species	1992567	2	0	0
Streptococcus sp. I-P16	species	2023580	2	0	0
Amycolatopsis mediterranei RB	leaf	10246864	2	0	0
Gluconobacter oxydans H24	leaf	3816232	2	0	0
Hymenobacter swuensis DY53	leaf	5252070	2	0	0
Actinoplanes friuliensis DSM 7358	leaf	9376071	2	2	0
Streptomyces sp. PAMC 26508	species	7630245	2	1	0
Myxococcus stipitatus DSM 14675	leaf	10350586	2	1	0
Gluconobacter oxydans DSM 3504	leaf	2882437	2	0	0
Mycobacterium kansasii 824	leaf	6402301	2	0	0
Streptomyces fulvissimus DSM 40593	leaf	7905758	2	2	0
Spiribacter sp. UAH-SP71	species	1926631	2	0	0
Ehrlichia muris AS145	leaf	1196717	2	2	0
Vibrio tritonius	species	5221926	2	2	0
Escherichia albertii KF1	leaf	4701875	2	1	0
Bacillus cereus D17	leaf	5590358	2	2	0
Megasphaera elsdenii 14-14	leaf	2504349	2	2	0
Hymenobacter sp. PAMC 26554	species	5451254	2	1	0
Pseudomonas sp. St29	species	6833117	2	1	0
Planococcus sp. PAMC 21323	species	3199864	2	1	0
Paenibacillus sp. FSL P4-0081	species	8423054	2	1	0
Thermofilum sp. 1807-2	species	1611988	2	2	0
Verrucomicrobia bacterium L21-Fru-AB	species	2949723	2	1	0
Ottowia sp. oral taxon 894	species	2925783	2	2	0
Methylophilus sp. TWE2	species	3079044	2	2	0
Chryseobacterium sp. IHB B 17019	species	4077766	2	1	0
Burkholderia sp. Bp7605	species	5705688	2	2	0
Streptomyces sp. 4F	species	8047771	2	0	0
Blautia sp. YL58	species	5128792	2	0	0
Erysipelotrichaceae bacterium I46	species	4468295	2	2	0
Xincheng anphevirus	species	12774	2	1	0
Myxococcaceae	family	9924679	1	0	0
Chondromyces crocatus	species	11388132	1	1	0
Azospirillum lipoferum	species	7223069	1	0	0
Helicobacter pylori	species	1704012	1	1	0
Brucella	genus	4068975	1	1	0
Thermus	genus	2279019	1	0	0
Xanthomonas campestris	species	7516154	1	0	0
Rhizobiales	order	5103979	1	0	0
Agrobacterium vitis	species	6320946	1	0	0
Methylobacterium	genus	6606092	1	0	0
Psychrobacter	genus	2875899	1	0	0
Bordetella bronchiseptica	species	5231793	1	0	0
Bordetella parapertussis	species	4836562	1	0	0
Escherichia coli	species	7253110	1	1	0
Klebsiella pneumoniae	species	8447597	1	1	0
Serratia marcescens	species	5135686	1	1	0
Yersinia intermedia	species	4859749	1	1	0
Aeromonas hydrophila	species	4927671	1	1	0
Vibrio parahaemolyticus	species	5172800	1	0	0
Aggregatibacter actinomycetemcomitans	species	3173845	1	0	0
Porphyromonas gingivalis	species	2339774	1	0	0
Cellulophaga lytica	species	3765936	1	0	0
Flavobacterium johnsoniae	species	6096872	1	0	0
Flavobacterium columnare	species	3162432	1	0	0
Synechococcus	genus	2719262	1	0	0
Streptococcus pneumoniae	species	2114821	1	0	0
Planococcus kocurii	species	3485580	1	1	0
Bacillus cereus	species	6217228	1	0	0
Bacillus coagulans	species	3330766	1	0	0
Bacillus mycoides	species	11312355	1	0	0
Lysinibacillus sphaericus	species	14371778	1	0	0
Clostridium botulinum	species	4204997	1	1	0
Clostridium tyrobutyricum	species	3134437	1	1	0
Clostridium estertheticum subsp. estertheticum	subspecies	4785613	1	1	0
Lactobacillus delbrueckii	species	1920382	1	0	0
Lactobacillus salivarius	species	2082826	1	0	0
Brevibacterium linens	species	8072179	1	1	0
Corynebacterium stationis	species	2853666	1	1	0
Corynebacterium diphtheriae	species	2469401	1	1	0
Corynebacterium pseudotuberculosis	species	2333432	1	1	0
Mycobacterium smegmatis	species	20964686	1	0	0
Mycobacterium tuberculosis	species	4956632	1	1	0
Streptomyces lincolnensis	species	10319054	1	1	0
Aeromicrobium erythreum	species	3629239	1	1	0
Pimelobacter simplex	species	5637360	1	1	0
Tsukamurella	genus	4479724	1	0	0
Streptomycetaceae	family	9449161	1	0	0
Mycoplasma gallisepticum	species	968554	1	1	0
Mycoplasma hyopneumoniae	species	909234	1	1	0
Human papillomavirus	species	7320	1	1	0
Human papillomavirus type 4	leaf	7353	1	1	0
Tobacco mosaic virus	species	6395	1	1	0
Rubrivivax	genus	5043253	1	0	0
Burkholderia gladioli	species	9052299	1	0	0
Sinorhizobium	genus	6964305	1	0	0
Alteromonas macleodii	species	4602757	1	0	0
Clavibacter michiganensis	species	3317670	1	0	0
Volepox virus	species	217124	1	1	0
Moraxella ovis	species	2306095	1	0	0
Clavibacter michiganensis subsp. insidiosus	subspecies	3408062	1	0	0
Parvimonas micra	species	1627009	1	0	0
Microbacterium	genus	3982034	1	0	0
Lactobacillus johnsonii	species	1907846	1	0	0
Bordetella holmesii	species	3698615	1	0	0
Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	leaf	703004	1	1	0
Nocardia seriolae	species	8304518	1	0	0
Sinomonas atrocyanea	species	4492204	1	1	0
Erythrobacter litoralis	species	3052398	1	1	0
Rhodospirillaceae	family	4587671	1	0	0
Burkholderia plantarii	species	8081051	1	0	0
Metallosphaera sedula	species	2191517	1	1	0
Anabaena sp. 90	species	5305675	1	0	0
Pseudomonas corrugata	species	6124363	1	1	0
Acinetobacter pittii	species	3862530	1	1	0
Xanthomonas fragariae	species	8565300	1	0	0
Pseudomonas citronellolis	species	14631203	1	1	0
Thermococcus barophilus	species	2064237	1	0	0
Bacillus phage Bastille	species	153962	1	0	0
Actinotignum schaalii	species	2159306	1	0	0
Prochlorococcus marinus subsp. pastoris str. CCMP1986	leaf	1657990	1	0	0
Cyanobium gracile	species	3342364	1	0	0
Shewanella sp. MR-4	species	4706287	1	0	0
Shewanella sp. MR-7	species	4799109	1	0	0
Burkholderia vietnamiensis	species	7660783	1	1	0
Lelliottia amnigena	species	4616371	1	1	0
Kluyvera intermedia	species	6166452	1	1	0
Thermococcus kodakarensis KOD1	leaf	2088737	1	1	0
Pyrococcus horikoshii OT3	leaf	1738505	1	0	0
Myroides odoratimimus	species	4457748	1	0	0
Fusobacterium nucleatum subsp. polymorphum	subspecies	5077430	1	1	0
Caulobacteraceae	family	4141461	1	0	0
Xanthobacter autotrophicus Py2	leaf	5625098	1	1	0
Denitrobacterium detoxificans	species	2446250	1	0	0
Lysobacter antibioticus	species	11681564	1	0	0
Micrococcales	order	3371359	1	0	0
Nocardiaceae	family	7245218	1	0	0
Methanoculleus sp. MAB1	species	2859299	1	1	0
Bacillus weihenstephanensis	species	5872743	1	0	0
Pandoraea	genus	5429298	1	0	0
Pandoraea pnomenusa	species	5429298	1	0	0
Roseateles	genus	0	1	0	0
Shewanella sp. ANA-3	species	5251146	1	0	0
Ramlibacter tataouinensis	species	4070193	1	0	0
Burkholderia cenocepacia	species	7744804	1	0	0
Desulfococcus oleovorans Hxd3	leaf	3944167	1	0	0
Calothrix sp. PCC 7507	species	7023215	1	0	0
Stanieria cyanosphaera PCC 7437	leaf	5544990	1	1	0
Bradyrhizobium sp. ORS 278	species	7456587	1	0	0
Burkholderiaceae	family	7496718	1	0	0
Persephonella marina EX-H1	leaf	1983966	1	1	0
Stenotrophomonas acidaminiphila	species	4138297	1	1	0
Actinoplanes sp. SE50/110	species	9239851	1	1	0
Bacillus endophyticus	species	5313985	1	1	0
Prochlorococcus marinus str. AS9601	leaf	1669886	1	0	0
Streptomyces parvulus	species	7766531	1	0	0
Pseudomonas parafulva	species	5087619	1	1	0
Sphaerochaeta globosa str. Buddy	leaf	3316466	1	1	0
Novosphingobium resinovorum	species	6918128	1	0	0
Pseudomonas putida KT2440	leaf	6181873	1	1	0
Acidihalobacter prosperus	species	3566941	1	0	0
Pseudoalteromonas phenolica	species	4868993	1	1	0
Mycobacterium sp. MCS	species	5920523	1	0	0
Human endogenous retrovirus K113	leaf	9472	1	0	0
Prochlorococcus marinus str. MIT 9515	leaf	1704176	1	0	0
Elizabethkingia miricola	species	4242519	1	0	0
Oscillatoria nigro-viridis PCC 7112	leaf	8272254	1	1	0
Xylanimonas	genus	3831380	1	0	0
Marinithermus hydrothermalis	species	2269167	1	0	0
Oceanithermus profundus	species	2439291	1	0	0
Methanosarcina acetivorans C2A	leaf	5751492	1	1	0
Mycobacterium sp. KMS	species	6256079	1	0	0
Vibrio coralliilyticus	species	17260629	1	1	0
Rhodococcus aetherivorans	species	5922748	1	0	0
Corynebacterium atypicum	species	2359448	1	1	0
Thermococcus nautili	species	1976356	1	1	0
Methanocaldococcus	genus	1584277	1	1	0
Nocardioides sp. JS614	species	5293685	1	0	0
Pseudomonas syringae pv. lapsa	leaf	5918899	1	0	0
Tropheryma whipplei str. Twist	leaf	927303	1	0	0
Neodiprion abietis NPV	species	84264	1	1	0
Candidatus Koribacter versatilis Ellin345	leaf	5650368	1	1	0
Sulfurovum lithotrophicum	species	2217891	1	0	0
Croceibacter atlanticus HTCC2559	leaf	2952962	1	0	0
Rhizobium leguminosarum bv. viciae 3841	leaf	7751309	1	1	0
Bifidobacterium longum	species	3125541	1	0	0
